Data,BRL/USD,S&P500,XAU/USD,Crude,CPI,IBOV,IPCA
09/06/2019,4.0607,2978.7,1506.95,61.54,256.759,102247,323.47
09/09/2019,4.0943,2978.4,1498.95,62.59,256.759,102937,323.47
09/10/2019,4.0798,2979.4,1486.4,62.38,256.759,103180,323.47
09/11/2019,4.0671,3000.9,1497.6,60.81,256.759,103036,323.47
09/12/2019,4.0602,3009.6,1498.95,60.38,256.759,103453,323.47
09/13/2019,4.084,3007.4,1488.7,60.22,256.759,104371,323.47
09/16/2019,4.0801,2998,1498.8,69.02,256.759,103496,323.47
09/17/2019,4.0773,3005.7,1503.1,64.55,256.759,103680,323.47
09/18/2019,4.1106,3006.7,1493.9,63.6,256.759,104616,323.47
09/19/2019,4.1672,3006.8,1499.2,64.4,256.759,104555,323.47
09/20/2019,4.1472,2992.1,1517.15,64.28,256.759,104339,323.47
09/23/2019,4.1629,2991.8,1522.12,64.77,256.759,104817,323.47
09/24/2019,4.1647,2966.6,1532.3,63.1,256.759,104638,323.47
09/25/2019,4.1477,2984.9,1504.15,62.39,256.759,103857,323.47
09/26/2019,4.1707,2977.6,1505.8,62.74,256.759,104485,323.47
09/27/2019,4.1599,2961.8,1496.94,61.91,256.759,105319,323.47
09/30/2019,4.1551,2976.7,1472.25,60.78,256.759,105077,323.47
10/01/2019,4.1578,2940.2,1478.98,58.89,257.346,104745,323.57
10/02/2019,4.1287,2887.6,1499.51,57.69,257.346,104049,323.57
10/03/2019,4.0832,2910.6,1505,57.71,257.346,101031,323.57
10/04/2019,4.0551,2952,1504.6,58.37,257.346,101516,323.57
10/07/2019,4.1068,2938.8,1493.6,58.35,257.346,102546,323.57
10/08/2019,4.0942,2893.1,1505.51,58.24,257.346,100565,323.57
10/09/2019,4.1089,2919.4,1505.7,58.32,257.346,100005,323.57
10/10/2019,4.1089,2938.1,1494.3,59.1,257.346,101244,323.57
10/11/2019,4.1094,2970.3,1489.85,60.51,257.346,101819,323.57
10/14/2019,4.1255,2966.2,1492.9,59.35,257.346,103834,323.57
10/15/2019,4.1805,2995.7,1481.17,58.74,257.346,104299,323.57
10/16/2019,4.1505,2989.7,1489.77,59.42,257.346,104486,323.57
10/17/2019,4.163,2997.9,1491.89,59.91,257.346,105389,323.57
10/18/2019,4.1105,2986.2,1490.1,59.42,257.346,105012,323.57
10/21/2019,4.1285,3006.7,1484.5,58.96,257.346,104729,323.57
10/22/2019,4.0817,2996,1488.05,59.7,257.346,106023,323.57
10/23/2019,4.0337,3004.5,1492.1,61.17,257.346,107381,323.57
10/24/2019,4.0401,3010.3,1503.65,61.67,257.346,107553,323.57
10/25/2019,4.0029,3022.6,1504.73,62.02,257.346,106990,323.57
10/28/2019,3.9902,3039.4,1492.69,61.57,257.346,107366,323.57
10/29/2019,3.998,3036.9,1487.6,61.59,257.346,108189,323.57
10/30/2019,3.9895,3046.8,1495.4,60.61,257.346,107557,323.57
10/31/2019,4.0174,3037.6,1513.36,60.23,257.346,108403,323.57
11/01/2019,3.9897,3066.9,1513.95,61.69,257.208,107221,324.08
11/04/2019,4.0152,3078.3,1509.63,62.13,257.208,108196,324.08
11/05/2019,3.9935,3074.6,1484.1,62.96,257.208,108779,324.08
11/06/2019,4.0834,3076.8,1490.46,61.74,257.208,108719,324.08
11/07/2019,4.1004,3085.2,1468.07,62.29,257.208,108360,324.08
11/08/2019,4.1633,3093.1,1458.66,62.51,257.208,109572,324.08
11/11/2019,4.1516,3087,1455.9,62.18,257.208,107622,324.08
11/12/2019,4.1675,3091.8,1457.19,62.06,257.208,108368,324.08
11/13/2019,4.1702,3094,1463.19,62.37,257.208,106751,324.08
11/14/2019,4.1949,3096.6,1471.2,62.28,257.208,106052,324.08
11/15/2019,4.1957,3120.5,1467.37,63.3,257.208,106052,324.08
11/18/2019,4.2177,3122,1470.85,62.44,257.208,106566,324.08
11/19/2019,4.1942,3120.2,1472.38,60.91,257.208,106269,324.08
11/20/2019,4.1955,3108.5,1471.25,62.4,257.208,106269,324.08
11/21/2019,4.193,3103.5,1464.4,63.97,257.208,105866,324.08
11/22/2019,4.1962,3110.3,1462.29,63.39,257.208,107497,324.08
11/25/2019,4.2266,3133.6,1454.97,63.65,257.208,108692,324.08
11/26/2019,4.233,3140.5,1461.6,64.27,257.208,108424,324.08
11/27/2019,4.2636,3153.6,1454.35,64.06,257.208,107059,324.08
11/28/2019,4.19,3153.6,1458.34,63.87,257.208,107708,324.08
11/29/2019,4.2364,3141,1464.8,62.43,257.208,108290,324.08
12/02/2019,4.223,3113.9,1462.44,60.92,256.974,108233,325.23
12/03/2019,4.2063,3093.2,1477.34,60.82,256.974,108931,325.23
12/04/2019,4.2077,3112.8,1474.35,63,256.974,108962,325.23
12/05/2019,4.1856,3117.4,1475.7,63.39,256.974,110297,325.23
12/06/2019,4.1411,3145.9,1459.76,64.39,256.974,110623,325.23
12/09/2019,4.1422,3136,1461.99,64.25,256.974,111125,325.23
12/10/2019,4.1467,3132.5,1464.21,64.34,256.974,110973,325.23
12/11/2019,4.1238,3141.6,1474.85,63.72,256.974,110672,325.23
12/12/2019,4.0905,3168.6,1469.43,64.2,256.974,110963,325.23
12/13/2019,4.108,3168.8,1475.81,65.22,256.974,112205,325.23
12/16/2019,4.0628,3191.4,1476.25,65.34,256.974,112565,325.23
12/17/2019,4.0716,3192.5,1476.45,66.1,256.974,111897,325.23
12/18/2019,4.063,3191.1,1475.44,66.17,256.974,112618,325.23
12/19/2019,4.0694,3205.4,1479.15,66.54,256.974,114313,325.23
12/20/2019,4.1022,3221.2,1478.2,66.14,256.974,115133,325.23
12/23/2019,4.0833,3224,1485.52,66.39,256.974,115119,325.23
12/24/2019,4.0833,3223.4,1499.56,67.2,256.974,115119,325.23
12/25/2019,4.0833,3223.4,1499.55,67.2,256.974,115119,325.23
12/26/2019,4.0557,3239.9,1511.55,67.92,256.974,115864,325.23
12/27/2019,4.0456,3240,1510.67,68.16,256.974,117205,325.23
12/30/2019,4.0191,3221.3,1515.22,68.44,256.974,116530,325.23
12/31/2019,4.019,3230.8,1517.39,66,256.974,116530,325.23
01/01/2020,4.019,3230.8,1517.3,66,257.971,116530,325.44
01/02/2020,4.026,3257.8,1528.94,66.25,257.971,115652,325.44
01/03/2020,4.0669,3234.8,1551.65,68.6,257.971,118564,325.44
01/06/2020,4.0616,3246.3,1565.96,68.91,257.971,117707,325.44
01/07/2020,4.0676,3237.2,1573.99,68.27,257.971,116872,325.44
01/08/2020,4.0647,3253.1,1555.81,65.44,257.971,116667,325.44
01/09/2020,4.0925,3274.7,1552.37,65.37,257.971,116248,325.44
01/10/2020,4.096,3265.3,1562.28,64.98,257.971,115948,325.44
01/13/2020,4.1466,3288.1,1548.3,64.2,257.971,115503,325.44
01/14/2020,4.1326,3283.2,1546.37,64.49,257.971,117325,325.44
01/15/2020,4.1753,3289.3,1556.19,64,257.971,117632,325.44
01/16/2020,4.1847,3316.8,1552.79,64.62,257.971,116415,325.44
01/17/2020,4.1616,3329.6,1556.61,64.85,257.971,116710,325.44
01/20/2020,4.1898,3329.6,1561.58,65.2,257.971,118478,325.44
01/21/2020,4.2123,3320.8,1558.02,64.59,257.971,118861,325.44
01/22/2020,4.1826,3321.8,1558.91,63.21,257.971,117035,325.44
01/23/2020,4.1703,3325.5,1563.33,62.04,257.971,118391,325.44
01/24/2020,4.1814,3295.5,1570.65,60.69,257.971,119528,325.44
01/27/2020,4.2074,3243.6,1581.95,59.32,257.971,118347,325.44
01/28/2020,4.1943,3276.2,1566.24,59.51,257.971,114482,325.44
01/29/2020,4.2303,3273.4,1577.12,59.81,257.971,116494,325.44
01/30/2020,4.243,3283.7,1574.22,58.29,257.971,115375,325.44
01/31/2020,4.282,3225.5,1590.2,58.16,257.971,115518,325.44
02/03/2020,4.2476,3248.9,1576.45,54.45,258.678,113761,325.69
02/04/2020,4.2545,3297.6,1552.55,53.96,258.678,114631,325.69
02/05/2020,4.2353,3334.7,1556.7,55.28,258.678,115563,325.69
02/06/2020,4.2822,3345.8,1566.85,54.93,258.678,116033,325.69
02/07/2020,4.3203,3327.7,1570.29,54.47,258.678,115190,325.69
02/10/2020,4.3248,3352.1,1572.3,53.27,258.678,113771,325.69
02/11/2020,4.3316,3357.8,1567.72,54.01,258.678,112574,325.69
02/12/2020,4.3548,3379.4,1565.63,55.79,258.678,115371,325.69
02/13/2020,4.3498,3373.9,1576.39,56.34,258.678,116660,325.69
02/14/2020,4.2974,3380.2,1584.7,57.32,258.678,115663,325.69
02/17/2020,4.327,3380.2,1581.1,57.67,258.678,114381,325.69
02/18/2020,4.3557,3370.3,1601.91,57.75,258.678,115309,325.69
02/19/2020,4.3649,3386.2,1611.64,59.12,258.678,114982,325.69
02/20/2020,4.3933,3373.2,1619.7,59.31,258.678,116518,325.69
02/21/2020,4.3895,3337.8,1643.7,58.5,258.678,114585,325.69
02/24/2020,4.3878,3225.9,1660.72,56.3,258.678,114585,325.69
02/25/2020,4.3878,3128.2,1635.38,54.95,258.678,114585,325.69
02/26/2020,4.4502,3116.4,1639.96,53.43,258.678,113647,325.69
02/27/2020,4.4861,2978.8,1642.35,52.18,258.678,105711,325.69
02/28/2020,4.4733,2954.2,1585.12,50.52,258.678,102984,325.69
03/02/2020,4.474,3090.2,1590.73,51.9,258.115,104260,325.76
03/03/2020,4.5144,3003.4,1639.77,51.86,258.115,106630,325.76
03/04/2020,4.5847,3130.1,1635.83,51.13,258.115,105540,325.76
03/05/2020,4.6073,3023.9,1670.61,49.99,258.115,107217,325.76
03/06/2020,4.6269,2972.4,1674.23,45.27,258.115,102230,325.76
03/09/2020,4.7231,2746.6,1680.2,34.36,258.115,97982,325.76
03/10/2020,4.6425,2882.2,1649.36,37.22,258.115,86071,325.76
03/11/2020,4.8136,2741.4,1635.03,35.79,258.115,92202,325.76
03/12/2020,4.791,2480.6,1577.09,33.22,258.115,85103,325.76
03/13/2020,4.858,2711,1529.7,33.85,258.115,72621,325.76
03/16/2020,5.0002,2386.1,1514.61,30.05,258.115,82565,325.76
03/17/2020,5.0084,2529.2,1528.58,28.73,258.115,71178,325.76
03/18/2020,5.1064,2398.1,1486.3,24.88,258.115,74576,325.76
03/19/2020,5.0957,2409.4,1471,28.47,258.115,66883,325.76
03/20/2020,5.0627,2304.9,1498.24,26.98,258.115,68344,325.76
03/23/2020,5.1444,2237.4,1553.81,27.03,258.115,67067,325.76
03/24/2020,5.0983,2447.3,1622.03,27.15,258.115,63604,325.76
03/25/2020,5.0353,2475.6,1613.79,27.39,258.115,69727,325.76
03/26/2020,5.0212,2630.1,1632.38,26.34,258.115,74956,325.76
03/27/2020,5.0997,2541.5,1623.5,24.93,258.115,77708,325.76
03/30/2020,5.1936,2626.7,1623.3,22.76,258.115,73431,325.76
03/31/2020,5.2046,2584.6,1571.31,22.74,258.115,74629,325.76
04/01/2020,5.2493,2470.5,1595.05,24.74,256.389,73011,325.45
04/02/2020,5.2533,2526.9,1613.79,29.94,256.389,70969,325.45
04/03/2020,5.3506,2488.7,1618.45,34.11,256.389,72241,325.45
04/06/2020,5.2863,2663.7,1663,33.05,256.389,69556,325.45
04/07/2020,5.2214,2659.4,1648.95,31.87,256.389,74078,325.45
04/08/2020,5.1233,2750,1646.52,32.84,256.389,76335,325.45
04/09/2020,5.107,2789.8,1684.07,31.48,256.389,78640,325.45
04/10/2020,5.1063,2789.8,1689.9,31.48,256.389,78640,325.45
04/13/2020,5.1994,2761.6,1714.32,31.74,256.389,77682,325.45
04/14/2020,5.1621,2846.1,1729.7,29.6,256.389,78848,325.45
04/15/2020,5.2367,2783.4,1716.6,27.69,256.389,79911,325.45
04/16/2020,5.2333,2799.6,1718.4,27.82,256.389,78837,325.45
04/17/2020,5.2363,2874.6,1684.69,28.08,256.389,77817,325.45
04/20/2020,5.3168,2823.2,1694.12,25.57,256.389,78989,325.45
04/21/2020,5.3163,2736.6,1687.02,19.33,256.389,78989,325.45
04/22/2020,5.458,2799.3,1714.82,20.37,256.389,78973,325.45
04/23/2020,5.5335,2797.8,1731.59,21.33,256.389,80690,325.45
04/24/2020,5.5907,2836.7,1729.43,21.44,256.389,79667,325.45
04/27/2020,5.6526,2878.5,1715.57,19.99,256.389,75334,325.45
04/28/2020,5.4999,2863.4,1708.63,20.46,256.389,78243,325.45
04/29/2020,5.3348,2939.5,1712.38,22.54,256.389,81313,325.45
04/30/2020,5.4858,2912.4,1685.05,25.27,256.389,83169,325.45
05/01/2020,5.4856,2830.7,1700.41,26.44,256.394,83169,325.07
05/04/2020,5.545,2842.7,1701.69,27.2,256.394,80501,325.07
05/05/2020,5.5783,2868.4,1707.17,30.97,256.394,78887,325.07
05/06/2020,5.714,2848.4,1685.88,29.72,256.394,79473,325.07
05/07/2020,5.8307,2881.2,1717.94,29.46,256.394,79072,325.07
05/08/2020,5.7319,2929.8,1702.65,30.97,256.394,78152,325.07
05/11/2020,5.818,2930.3,1697.35,29.63,256.394,80263,325.07
05/12/2020,5.8856,2870.1,1702.72,29.98,256.394,79065,325.07
05/13/2020,5.8852,2820,1715.99,29.19,256.394,77877,325.07
05/14/2020,5.8115,2852.5,1730.65,31.13,256.394,77770,325.07
05/15/2020,5.8554,2863.7,1743,32.5,256.394,79011,325.07
05/18/2020,5.719,2953.9,1732.32,34.81,256.394,77576,325.07
05/19/2020,5.754,2922.9,1745.11,34.65,256.394,81197,325.07
05/20/2020,5.6925,2971.6,1749.5,35.75,256.394,80747,325.07
05/21/2020,5.5507,2948.5,1726.34,36.06,256.394,81320,325.07
05/22/2020,5.5338,2955.4,1736.07,35.13,256.394,83027,325.07
05/25/2020,5.4461,2955.4,1729.57,35.53,256.394,82198,325.07
05/26/2020,5.345,2991.8,1712.45,36.17,256.394,85668,325.07
05/27/2020,5.2733,3036.1,1709.25,34.74,256.394,85468,325.07
05/28/2020,5.4045,3029.7,1719.4,35.29,256.394,87946,325.07
05/29/2020,5.3361,3044.3,1728.3,35.33,256.394,86951,325.07
06/01/2020,5.3633,3055.7,1740.34,38.32,257.797,87395,325.33
06/02/2020,5.2014,3080.8,1727.97,39.57,257.797,88622,325.33
06/03/2020,5.0622,3122.9,1698.63,39.79,257.797,91048,325.33
06/04/2020,5.119,3112.3,1711.84,39.99,257.797,92993,325.33
06/05/2020,4.9585,3193.9,1685.83,42.3,257.797,93839,325.33
06/08/2020,4.823,3232.4,1695.47,40.8,257.797,94640,325.33
06/09/2020,4.8992,3207.2,1714.57,41.18,257.797,97644,325.33
06/10/2020,4.9732,3190.1,1737.1,41.73,257.797,96747,325.33
06/11/2020,4.976,3002.1,1727.51,38.55,257.797,96747,325.33
06/12/2020,5.0505,3041.3,1730.8,38.73,257.797,94677,325.33
06/15/2020,5.1557,3066.6,1725.53,39.72,257.797,92780,325.33
06/16/2020,5.243,3124.7,1727.46,40.96,257.797,92387,325.33
06/17/2020,5.2286,3113.5,1727.04,40.71,257.797,93531,325.33
06/18/2020,5.3776,3115.3,1722.99,41.51,257.797,95547,325.33
06/19/2020,5.3105,3097.7,1743.62,42.19,257.797,96138,325.33
06/22/2020,5.2524,3117.9,1755.44,43.08,257.797,96572,325.33
06/23/2020,5.1542,3131.3,1767.54,42.63,257.797,95344,325.33
06/24/2020,5.3467,3050.3,1762.43,40.31,257.797,95974,325.33
06/25/2020,5.3561,3083.8,1761.82,41.05,257.797,94382,325.33
06/26/2020,5.484,3009.1,1771.47,41.02,257.797,95979,325.33
06/29/2020,5.4034,3053.2,1772.28,41.71,257.797,93837,325.33
06/30/2020,5.4661,3100.3,1781.66,41.15,257.797,95728,325.33
07/01/2020,5.3174,3115.9,1770.32,42.03,259.101,95062,325.69
07/02/2020,5.3596,3130,1776.13,43.14,259.101,96206,325.69
07/03/2020,5.3158,3130,1775.05,42.8,259.101,96237,325.69
07/06/2020,5.3562,3179.7,1783.9,43.1,259.101,96776,325.69
07/07/2020,5.379,3145.3,1795.26,43.08,259.101,98937,325.69
07/08/2020,5.3422,3169.9,1810.78,43.29,259.101,97765,325.69
07/09/2020,5.3413,3152.1,1803.19,42.35,259.101,99770,325.69
07/10/2020,5.3238,3185,1798.89,43.24,259.101,99160,325.69
07/13/2020,5.404,3155.2,1803.39,42.72,259.101,100027,325.69
07/14/2020,5.3674,3197.5,1807.78,42.9,259.101,98699,325.69
07/15/2020,5.3698,3226.6,1811.9,43.79,259.101,100444,325.69
07/16/2020,5.3311,3215.6,1797.05,43.37,259.101,101791,325.69
07/17/2020,5.3849,3224.7,1809.9,43.14,259.101,100554,325.69
07/20/2020,5.3283,3251.8,1816.09,43.28,259.101,102888,325.69
07/21/2020,5.1713,3257.3,1842.22,44.32,259.101,104426,325.69
07/22/2020,5.1166,3276,1872.07,44.29,259.101,104312,325.69
07/23/2020,5.2112,3235.7,1887.44,43.31,259.101,104291,325.69
07/24/2020,5.2329,3215.6,1901.46,43.34,259.101,102292,325.69
07/27/2020,5.1447,3239.4,1942.42,43.41,259.101,102381,325.69
07/28/2020,5.1533,3218.4,1959.5,43.22,259.101,104477,325.69
07/29/2020,5.1692,3258.4,1970.73,43.75,259.101,104112,325.69
07/30/2020,5.1534,3246.2,1960.5,42.94,259.101,105605,325.69
07/31/2020,5.224,3271.1,1975.89,43.3,259.101,105010,325.69
08/03/2020,5.3213,3294.6,1977.25,44.15,259.918,102913,325.93
08/04/2020,5.29,3306.5,2018.52,44.43,259.918,102826,325.93
08/05/2020,5.2902,3327.8,2040.4,45.17,259.918,101220,325.93
08/06/2020,5.3315,3349.2,2063.81,45.09,259.918,102795,325.93
08/07/2020,5.4383,3351.3,2035.03,44.4,259.918,104116,325.93
08/10/2020,5.4812,3360.5,2027.77,44.99,259.918,102776,325.93
08/11/2020,5.38,3333.7,1911.64,44.5,259.918,103449,325.93
08/12/2020,5.4333,3380.3,1918.07,45.43,259.918,102176,325.93
08/13/2020,5.369,3373.4,1954,44.96,259.918,102118,325.93
08/14/2020,5.4204,3372.8,1944.29,44.8,259.918,100469,325.93
08/17/2020,5.509,3382,1986.2,45.37,259.918,101348,325.93
08/18/2020,5.4666,3389.8,2001.2,45.46,259.918,99597,325.93
08/19/2020,5.5575,3374.8,1929.82,45.37,259.918,102072,325.93
08/20/2020,5.5568,3385.5,1943.6,44.9,259.918,100853,325.93
08/21/2020,5.6192,3397.2,1940.16,44.35,259.918,101460,325.93
08/24/2020,5.61,3431.3,1933.09,45.13,259.918,101525,325.93
08/25/2020,5.5075,3443.6,1928.19,45.86,259.918,102293,325.93
08/26/2020,5.6054,3478.7,1954.03,45.64,259.918,102119,325.93
08/27/2020,5.5691,3484.6,1929.2,45.09,259.918,100625,325.93
08/28/2020,5.3881,3508,1964.89,45.05,259.918,100631,325.93
08/31/2020,5.4914,3500.3,1970.15,45.28,259.918,102142,325.93
09/01/2020,5.396,3526.7,1970.49,45.58,260.28,99382,326.57
09/02/2020,5.3403,3580.8,1942.98,44.43,260.28,102168,326.57
09/03/2020,5.2914,3455.1,1930.85,44.07,260.28,101911,326.57
09/04/2020,5.3012,3427,1932.85,42.66,260.28,100733,326.57
09/07/2020,5.2995,3427,1929.18,42.01,260.28,100733,326.57
09/08/2020,5.3638,3331.8,1931.26,39.78,260.28,101239,326.57
09/09/2020,5.3078,3399,1946.66,40.79,260.28,100050,326.57
09/10/2020,5.321,3339.2,1954.07,40.06,260.28,101291,326.57
09/11/2020,5.3189,3341,1941.5,39.83,260.28,98839,326.57
09/14/2020,5.2706,3383.5,1956.37,39.61,260.28,98367,326.57
09/15/2020,5.2748,3401.2,1955.52,40.53,260.28,100277,326.57
09/16/2020,5.2377,3385.5,1959.32,42.22,260.28,100299,326.57
09/17/2020,5.2394,3357,1942.6,43.3,260.28,99674,326.57
09/18/2020,5.3876,3319.5,1949.69,43.15,260.28,100098,326.57
09/21/2020,5.4131,3281.1,1912.57,41.44,260.28,98283,326.57
09/22/2020,5.4704,3315.6,1899.28,41.72,260.28,96995,326.57
09/23/2020,5.5943,3236.9,1863.55,41.77,260.28,97294,326.57
09/24/2020,5.5089,3246.6,1868.04,41.94,260.28,95735,326.57
09/25/2020,5.5624,3298.5,1860.05,41.92,260.28,97011,326.57
09/28/2020,5.6627,3351.6,1880.85,42.43,260.28,97005,326.57
09/29/2020,5.6344,3335.5,1897.69,41.03,260.28,94665,326.57
09/30/2020,5.6112,3363,1885.44,40.95,260.28,93586,326.57
10/01/2020,5.6437,3380.8,1905.05,40.93,260.388,94604,327.43
10/02/2020,5.6851,3348.4,1898.7,39.27,260.388,95475,327.43
10/05/2020,5.5743,3408.6,1912.9,41.29,260.388,94019,327.43
10/06/2020,5.593,3360.9,1877.13,42.65,260.388,96091,327.43
10/07/2020,5.6097,3419.4,1887.22,41.99,260.388,95616,327.43
10/08/2020,5.5987,3446.8,1893.09,43.34,260.388,95530,327.43
10/09/2020,5.5318,3477.1,1929.43,42.85,260.388,97924,327.43
10/12/2020,5.5316,3534.2,1921.95,41.72,260.388,97924,327.43
10/13/2020,5.5693,3511.9,1890.82,42.45,260.388,97483,327.43
10/14/2020,5.5912,3488.7,1900.89,43.32,260.388,98502,327.43
10/15/2020,5.6126,3483.3,1907.82,43.16,260.388,99328,327.43
10/16/2020,5.6428,3483.8,1898.97,42.93,260.388,99054,327.43
10/19/2020,5.6069,3426.9,1904.27,42.62,260.388,98310,327.43
10/20/2020,5.6054,3443.1,1906.39,43.16,260.388,98664,327.43
10/21/2020,5.6066,3435.6,1924.49,41.73,260.388,100541,327.43
10/22/2020,5.5893,3453.5,1904.04,42.46,260.388,100553,327.43
10/23/2020,5.6175,3465.4,1900.79,41.77,260.388,101918,327.43
10/26/2020,5.6229,3401,1901.69,40.46,260.388,101260,327.43
10/27/2020,5.7055,3390.7,1906.83,41.2,260.388,101017,327.43
10/28/2020,5.7457,3271,1877.06,39.12,260.388,99598,327.43
10/29/2020,5.779,3310.1,1867.13,37.65,260.388,95368,327.43
10/30/2020,5.7446,3270,1877.95,37.46,260.388,96579,327.43
11/02/2020,5.7425,3310.2,1895.1,38.97,260.229,96579,328.32
11/03/2020,5.756,3369.2,1908.36,39.71,260.229,93968,328.32
11/04/2020,5.6635,3443.4,1903.21,41.23,260.229,95992,328.32
11/05/2020,5.525,3510.4,1948.56,40.93,260.229,97873,328.32
11/06/2020,5.3647,3509.4,1951.51,39.45,260.229,100751,328.32
11/09/2020,5.3858,3550.5,1861.86,42.4,260.229,100954,328.32
11/10/2020,5.4147,3545.5,1876.5,43.61,260.229,103516,328.32
11/11/2020,5.391,3572.7,1864.71,43.8,260.229,105067,328.32
11/12/2020,5.4581,3537,1875.76,43.53,260.229,104810,328.32
11/13/2020,5.4582,3585.2,1888.04,42.78,260.229,102509,328.32
11/16/2020,5.4152,3626.9,1888.52,43.82,260.229,104729,328.32
11/17/2020,5.3281,3609.5,1878.6,43.75,260.229,106430,328.32
11/18/2020,5.3629,3567.8,1871.41,44.34,260.229,107246,328.32
11/19/2020,5.3054,3581.9,1867.37,44.2,260.229,106117,328.32
11/20/2020,5.3797,3557.5,1870.49,44.96,260.229,106670,328.32
11/23/2020,5.439,3577.6,1835.85,46.06,260.229,106050,328.32
11/24/2020,5.3736,3635.4,1807.51,47.86,260.229,107378,328.32
11/25/2020,5.3237,3629.7,1805.3,48.61,260.229,109786,328.32
11/26/2020,5.3365,3629.7,1810.57,47.8,260.229,110133,328.32
11/27/2020,5.3438,3638.3,1788.13,48.18,260.229,110229,328.32
11/30/2020,5.3319,3621.6,1777.02,47.59,260.229,110598,328.32
12/01/2020,5.2061,3662.4,1814.87,47.42,260.474,108897,329.67
12/02/2020,5.2175,3669,1831.01,48.25,260.474,111402,329.67
12/03/2020,5.1515,3666.7,1840.36,48.71,260.474,111874,329.67
12/04/2020,5.1557,3699.1,1837.61,49.25,260.474,112294,329.67
12/07/2020,5.099,3692,1863.69,48.79,260.474,113750,329.67
12/08/2020,5.1202,3702.2,1871.36,48.84,260.474,113590,329.67
12/09/2020,5.1708,3672.8,1839.11,48.86,260.474,113799,329.67
12/10/2020,5.0256,3668.1,1835.31,50.25,260.474,113002,329.67
12/11/2020,5.0656,3663.5,1839.03,49.97,260.474,115128,329.67
12/14/2020,5.1189,3647.5,1827.17,50.29,260.474,115137,329.67
12/15/2020,5.0842,3694.6,1853.46,50.76,260.474,114613,329.67
12/16/2020,5.0838,3701.2,1864.15,51.08,260.474,116149,329.67
12/17/2020,5.0582,3722.5,1885.87,51.5,260.474,117864,329.67
12/18/2020,5.1022,3709.4,1880.66,52.26,260.474,118395,329.67
12/21/2020,5.1222,3694.9,1876.21,50.91,260.474,118021,329.67
12/22/2020,5.1597,3687.3,1859.56,50.08,260.474,115825,329.67
12/23/2020,5.2164,3690,1872.08,51.2,260.474,116636,329.67
12/24/2020,5.2165,3703.1,1876.56,51.29,260.474,116636,329.67
12/25/2020,5.2165,3703.1,1875.82,51.29,260.474,116636,329.67
12/28/2020,5.2461,3735.4,1871.19,50.86,260.474,117806,329.67
12/29/2020,5.2099,3727,1877.99,51.09,260.474,119130,329.67
12/30/2020,5.1937,3732,1893.37,51.34,260.474,119410,329.67
12/31/2020,5.1937,3756.1,1896.49,51.8,260.474,119410,329.67
01/01/2021,5.1937,3756.1,1898.1,51.8,261.582,119410,329.92
01/04/2021,5.2968,3700.7,1942.28,51.09,261.582,119024,329.92
01/05/2021,5.2854,3726.9,1949.35,53.6,261.582,118835,329.92
01/06/2021,5.3139,3748.1,1918.81,54.3,261.582,119377,329.92
01/07/2021,5.4101,3803.8,1912.5,54.38,261.582,119103,329.92
01/08/2021,5.4178,3824.7,1848.26,55.99,261.582,122387,329.92
01/11/2021,5.489,3799.6,1844.66,55.66,261.582,125075,329.92
01/12/2021,5.3226,3801.2,1855.63,56.58,261.582,123255,329.92
01/13/2021,5.299,3809.8,1843.41,56.06,261.582,123996,329.92
01/14/2021,5.1967,3795.5,1846.37,56.42,261.582,121947,329.92
01/15/2021,5.2927,3768.2,1826.59,55.1,261.582,123472,329.92
01/18/2021,5.2957,3768.2,1836.89,54.75,261.582,120351,329.92
01/19/2021,5.3578,3798.9,1839.34,55.9,261.582,121250,329.92
01/20/2021,5.2917,3851.8,1870.91,56.08,261.582,120644,329.92
01/21/2021,5.3506,3853.1,1869.91,56.1,261.582,119628,329.92
01/22/2021,5.4666,3841.5,1852.55,55.41,261.582,118318,329.92
01/25/2021,5.4665,3855.4,1854.99,55.88,261.582,118318,329.92
01/26/2021,5.3552,3849.6,1850.31,55.91,261.582,117381,329.92
